,Age,EdLevel,Gender,MainBranch,YearsCode,YearsCodePro,PreviousSalary,ComputerSkills,Employed
30845,<35,Master,Man,Dev,8,7,27492.0,11,0
30846,<35,Undergraduate,Man,Dev,5,3,49160.0,8,0
30847,>35,Undergraduate,Man,Dev,35,29,120000.0,20,1
30848,<35,Undergraduate,Man,Dev,13,10,39444.0,22,1
30849,<35,Undergraduate,Man,Dev,20,13,83194.0,33,1
30850,>35,Master,Man,Dev,21,8,88640.0,7,0
30851,>35,Undergraduate,Man,Dev,26,21,150000.0,23,1
30852,<35,Undergraduate,Man,Dev,15,4,150000.0,22,1
30853,<35,Undergraduate,Woman,Dev,8,3,43848.0,11,0
30854,>35,Other,Man,Dev,25,25,188000.0,9,0
30855,>35,Other,Man,Dev,43,33,121010.0,9,1
30856,<35,Undergraduate,Man,Dev,17,14,124792.0,15,0
30857,>35,Undergraduate,Man,Dev,37,24,200000.0,11,0
30858,<35,Other,Man,Dev,7,5,25403.0,4,0
30859,<35,Undergraduate,Man,Dev,11,8,110000.0,14,1
30860,>35,Master,Man,NotDev,6,4,26831.0,6,0
30861,<35,Undergraduate,Man,Dev,9,4,25860.0,9,0
30862,<35,Undergraduate,Man,Dev,8,3,150000.0,14,0
30863,<35,Undergraduate,Man,Dev,11,4,76310.0,7,0
30864,<35,Master,Man,Dev,1,0,12972.0,15,1
30865,>35,Undergraduate,Man,Dev,34,30,46356.0,13,0
30866,<35,Undergraduate,Man,Dev,14,5,161574.0,15,1
30867,>35,Undergraduate,Man,Dev,30,25,90758.0,11,0
30868,>35,Undergraduate,Woman,Dev,40,12,140000.0,13,0
30869,>35,Other,Man,Dev,7,3,180000.0,17,0
30870,>35,Undergraduate,Man,Dev,20,13,105884.0,5,0
30871,<35,Master,Man,Dev,15,15,27492.0,21,1
30872,<35,Undergraduate,Man,Dev,7,4,41077.0,21,0
30873,<35,Undergraduate,Man,Dev,15,7,120000.0,10,0
30874,<35,Other,Man,Dev,8,5,10992.0,14,1
30875,<35,Undergraduate,Man,Dev,12,6,130000.0,8,0
30876,<35,Undergraduate,Man,Dev,13,4,70000.0,17,0
30877,<35,Undergraduate,NonBinary,Dev,8,5,166000.0,15,0
30878,>35,PhD,Man,NotDev,15,8,200000.0,5,0
30879,<35,Undergraduate,Man,Dev,14,7,48644.0,22,1
30880,>35,Master,Man,Dev,30,17,125000.0,6,0
30881,<35,Undergraduate,Woman,Dev,8,0,82000.0,15,0
30882,>35,NoHigherEd,Man,Dev,25,25,106895.0,15,1
30883,>35,Other,Man,Dev,20,20,93783.0,17,0
30884,>35,Undergraduate,Man,Dev,3,5,70000.0,10,0
30885,<35,Master,Man,Dev,6,0,35139.0,9,0
30886,<35,Undergraduate,Man,Dev,16,9,59459.0,17,1
30887,<35,Other,Man,Dev,5,3,32988.0,10,0
30888,>35,Undergraduate,Man,Dev,6,5,94539.0,9,1
30889,<35,Undergraduate,Man,Dev,18,11,165000.0,15,1
30890,<35,Undergraduate,Man,Dev,7,2,11640.0,15,1
30891,<35,Undergraduate,Man,Dev,14,11,142000.0,13,1
30892,<35,Undergraduate,Woman,Dev,10,9,175000.0,17,0
30893,>35,PhD,Man,Dev,15,12,200000.0,4,0
30894,<35,Undergraduate,Man,Dev,5,1,34296.0,8,0
30895,<35,Undergraduate,Man,Dev,18,6,215000.0,18,0
30896,<35,Master,Man,Dev,16,11,5028.0,9,0
30897,>35,Undergraduate,Man,Dev,20,10,111807.0,26,1
30898,>35,Undergraduate,Man,Dev,10,4,140000.0,12,0
30899,>35,Master,Man,Dev,15,10,21996.0,11,0
30900,>35,Master,Man,Dev,20,18,82464.0,12,0
30901,<35,Undergraduate,Man,Dev,8,3,85000.0,5,0
30902,<35,Other,Man,Dev,4,7,14292.0,14,1
30903,<35,Other,Man,Dev,8,5,100000.0,26,1
30904,>35,Undergraduate,Man,Dev,16,13,171468.0,15,0
30905,<35,Undergraduate,Man,Dev,17,11,151263.0,18,1
30906,<35,Undergraduate,NonBinary,NotDev,12,4,53000.0,18,1
30907,<35,Master,Man,Dev,13,7,100000.0,28,1
30908,<35,Undergraduate,Man,Dev,10,6,80172.0,12,0
30909,<35,Undergraduate,Man,Dev,8,4,150000.0,14,0
30910,>35,Other,Man,Dev,30,25,52692.0,10,0
30911,>35,Undergraduate,Man,Dev,18,12,168000.0,10,1
30912,>35,Other,Man,Dev,22,13,192000.0,22,1
30913,<35,Undergraduate,Man,Dev,15,7,100211.0,26,1
30914,>35,Undergraduate,Man,Dev,24,12,200000.0,29,1
30915,>35,Master,Man,Dev,30,21,140000.0,14,0
30916,<35,Undergraduate,Man,Dev,12,7,175000.0,16,0
30917,<35,Other,Man,Dev,8,5,178000.0,11,1
30918,<35,Undergraduate,Man,Dev,8,5,16159.0,4,0
30919,>35,Undergraduate,Man,Dev,20,5,140000.0,13,0
30920,<35,Other,Man,Dev,6,4,195000.0,24,1
30921,<35,Undergraduate,Man,Dev,18,10,137000.0,18,1
30922,>35,Undergraduate,Man,Dev,19,5,130000.0,9,0
30923,<35,Undergraduate,Man,Dev,7,3,61465.0,14,0
30924,>35,Undergraduate,Man,Dev,40,12,90000.0,7,1
30925,>35,Undergraduate,Man,Dev,38,30,83194.0,6,0
30926,>35,Other,Man,Dev,6,6,125000.0,9,0
30927,<35,Undergraduate,Man,Dev,8,6,12063.0,12,1
30928,>35,Master,Man,Dev,17,17,150000.0,12,0
30929,<35,Undergraduate,Man,Dev,7,3,80000.0,23,1
30930,>35,Undergraduate,NonBinary,Dev,26,15,123430.0,5,0
30931,<35,Undergraduate,Man,Dev,6,0,70000.0,19,1
30932,<35,Other,Man,Dev,20,10,150000.0,35,1
30933,>35,Undergraduate,Man,Dev,30,27,75631.0,4,0
30934,<35,Undergraduate,Man,Dev,9,5,92000.0,6,0
30935,<35,Other,Man,Dev,10,8,170000.0,20,1
30936,<35,Master,Man,Dev,10,3,28170.0,20,1
30937,>35,Undergraduate,Man,Dev,21,18,109956.0,16,0
30938,>35,PhD,Man,Dev,20,15,170000.0,2,0
30939,<35,Other,Man,Dev,9,3,53760.0,12,0
30940,<35,PhD,Man,NotDev,16,4,15168.0,8,0
30941,<35,Other,NonBinary,Dev,8,6,140000.0,27,1
30942,>35,Master,Man,Dev,25,21,67548.0,23,1
30943,<35,Undergraduate,Man,Dev,13,8,128573.0,7,0
30944,<35,Undergraduate,Man,Dev,5,0,50107.0,13,0
30945,>35,Master,Man,Dev,16,10,56835.0,28,1
30946,<35,Undergraduate,Man,Dev,8,5,9480.0,27,1
30947,<35,Undergraduate,Man,Dev,10,4,111000.0,11,0
30948,<35,Undergraduate,Man,Dev,15,7,100000.0,4,0
30949,>35,Master,Man,Dev,17,9,43596.0,8,0
30950,<35,Master,Man,Dev,5,1,1236.0,8,0
30951,>35,Other,Man,Dev,26,24,135000.0,15,1
30952,<35,Undergraduate,Man,Dev,18,5,128108.0,15,1
30953,<35,Undergraduate,Man,Dev,4,4,201048.0,16,1
30954,<35,Undergraduate,Man,Dev,5,3,7116.0,7,0
30955,<35,Undergraduate,Man,Dev,4,3,18732.0,10,0
30956,>35,Undergraduate,Man,Dev,35,26,200000.0,27,1
30957,<35,Undergraduate,Man,Dev,15,1,16000.0,3,0
30958,<35,Undergraduate,Man,Dev,14,10,100000.0,14,0
30959,<35,Other,Man,Dev,16,9,84312.0,6,0
30960,<35,Master,Man,Dev,11,7,103000.0,5,0
30961,>35,Master,Man,Dev,30,10,138936.0,10,0
30962,<35,Undergraduate,Man,Dev,7,2,195000.0,14,1
30963,<35,Undergraduate,Man,Dev,15,11,110000.0,16,1
30964,>35,Undergraduate,Man,Dev,32,30,76956.0,17,1
30965,<35,NoHigherEd,Woman,Dev,12,0,84312.0,22,0
30966,<35,Master,Man,Dev,13,5,70000.0,14,1
30967,<35,Undergraduate,Man,Dev,16,8,73473.0,28,1
30968,>35,Undergraduate,Man,Dev,28,25,45396.0,8,0
30969,<35,NoHigherEd,Man,NotDev,5,3,15192.0,7,0
30970,<35,Undergraduate,Man,Dev,4,2,35592.0,18,0
30971,<35,Undergraduate,Man,Dev,4,2,4189.0,10,0
30972,<35,Master,Man,Dev,12,5,48000.0,11,1
30973,>35,Undergraduate,Man,Dev,16,13,38434.0,7,0
30974,<35,Undergraduate,Woman,Dev,5,1,7764.0,19,1
30975,<35,Undergraduate,Man,Dev,8,8,9216.0,13,0
30976,>35,Undergraduate,Man,Dev,32,20,86000.0,12,1
30977,<35,NoHigherEd,Man,Dev,7,3,2808.0,10,0
30978,>35,Undergraduate,Man,NotDev,35,23,57157.0,23,1
30979,>35,Other,Man,Dev,25,17,140088.0,11,0
30980,<35,Undergraduate,Man,Dev,7,4,56788.0,8,0
30981,<35,Undergraduate,Man,Dev,15,10,74000.0,14,0
30982,<35,Undergraduate,Man,Dev,17,7,24540.0,21,1
30983,<35,Undergraduate,Man,Dev,9,7,50107.0,28,1
30984,<35,Master,Man,Dev,6,5,37476.0,13,0
30985,<35,Master,Man,Dev,8,7,56211.0,12,1
30986,>35,Master,Man,Dev,20,15,62268.0,12,0
30987,<35,Undergraduate,Man,Dev,7,4,53184.0,21,1
30988,<35,Undergraduate,Man,NotDev,12,12,100214.0,21,1
30989,>35,PhD,Man,Dev,25,18,51887.0,9,0
30990,<35,Undergraduate,Man,Dev,21,10,51590.0,17,1
30991,<35,Undergraduate,Man,Dev,9,6,6696.0,10,0
30992,<35,Undergraduate,Man,Dev,18,12,121979.0,16,1
30993,<35,Undergraduate,Man,Dev,1,1,64859.0,10,0
30994,<35,Undergraduate,Man,Dev,10,6,86000.0,14,1
30995,>35,Master,Man,Dev,20,14,86478.0,29,1
30996,<35,Master,Man,Dev,15,4,48517.0,17,0
30997,<35,Other,Man,Dev,6,3,50000.0,10,1
30998,>35,Undergraduate,Man,Dev,20,18,16752.0,17,1
30999,<35,Other,Man,NotDev,11,8,86478.0,16,0
31000,>35,NoHigherEd,Man,Dev,24,21,129718.0,11,0
31001,<35,Undergraduate,Man,Dev,18,7,26408.0,11,0
31002,>35,Other,Man,Dev,32,31,56460.0,25,1
31003,<35,Undergraduate,Man,Dev,2,0,9773.0,23,1
31004,<35,Undergraduate,Man,Dev,12,6,13404.0,13,0
31005,>35,PhD,Man,Dev,20,16,140088.0,8,0
31006,>35,Undergraduate,Man,Dev,20,16,55776.0,25,1
31007,>35,Other,Man,Dev,38,31,150000.0,13,1
31008,<35,Undergraduate,Man,Dev,20,11,115000.0,23,1
31009,<35,Other,Man,Dev,10,5,51131.0,5,0
31010,<35,Undergraduate,Man,Dev,11,7,110000.0,6,0
31011,<35,Undergraduate,Man,Dev,19,12,76668.0,14,1
31012,>35,Master,Man,NotDev,30,21,216196.0,4,0
31013,<35,Undergraduate,Man,Dev,6,2,75631.0,20,1
31014,<35,Undergraduate,Man,Dev,7,6,11169.0,24,1
31015,<35,Undergraduate,Man,Dev,4,0,73368.0,13,0
31016,<35,Master,Man,Dev,14,3,97288.0,16,1
31017,>35,Undergraduate,Man,NotDev,20,6,105893.0,12,1
31018,>35,NoHigherEd,Man,NotDev,40,15,33405.0,5,0
31019,>35,Undergraduate,Man,Dev,28,20,24000.0,8,0
31020,<35,PhD,Man,Dev,3,0,24300.0,13,0
31021,>35,Master,Man,Dev,27,25,108098.0,37,1
31022,<35,Undergraduate,Man,Dev,4,2,5529.0,10,0
31023,>35,Master,Man,Dev,10,16,32424.0,21,1
31024,<35,Undergraduate,Man,Dev,5,3,7068.0,18,1
31025,>35,PhD,Man,NotDev,38,22,193889.0,14,0
31026,<35,Undergraduate,Man,Dev,10,7,6552.0,28,1
31027,>35,Other,Man,Dev,11,11,77832.0,9,0
31028,<35,Undergraduate,Man,NotDev,5,1,10344.0,11,0
31029,>35,Undergraduate,Man,Dev,20,4,40080.0,15,1
31030,<35,Master,Man,Dev,17,10,76800.0,11,0
31031,<35,Master,Man,Dev,12,6,91883.0,24,1
31032,>35,Other,Man,Dev,8,2,26974.0,6,0
31033,<35,Master,Man,Dev,12,8,32499.0,4,0
31034,<35,Undergraduate,Man,Dev,5,3,11169.0,3,0
31035,<35,Undergraduate,Man,Dev,14,10,62697.0,4,0
31036,>35,Master,Man,Dev,15,12,129718.0,5,0
31037,>35,Other,Man,Dev,13,9,6924.0,15,1
31038,<35,NoHigherEd,Man,Dev,6,3,129718.0,21,1
31039,<35,Undergraduate,Woman,Dev,5,2,27336.0,14,1
31040,>35,Undergraduate,Man,NotDev,5,3,24433.0,10,0
31041,<35,Undergraduate,Man,Dev,20,13,57072.0,20,1
31042,<35,NoHigherEd,Man,Dev,11,3,23352.0,21,1
31043,<35,Undergraduate,Man,Dev,12,8,45084.0,6,0
31044,<35,Undergraduate,Man,Dev,5,2,25788.0,22,1
31045,>35,Undergraduate,Man,Dev,15,10,33504.0,24,1
31046,>35,Master,Man,Dev,31,23,63890.0,13,0
31047,<35,Undergraduate,Man,Dev,15,8,79000.0,15,1
31048,<35,Master,Man,Dev,7,6,28536.0,22,1
31049,<35,Undergraduate,Man,Dev,3,1,10536.0,12,0
31050,<35,Undergraduate,Man,Dev,6,3,29320.0,10,0
31051,<35,Master,Man,Dev,6,5,82726.0,8,0
31052,<35,Undergraduate,Man,Dev,8,4,12840.0,18,1
31053,<35,Master,Man,Dev,10,4,45396.0,9,0
31054,>35,Undergraduate,Man,Dev,25,17,82695.0,17,1
31055,<35,Other,Man,Dev,5,1,1644.0,8,0
31056,>35,Other,Man,Dev,24,18,22644.0,12,1
31057,<35,NoHigherEd,Man,Dev,15,10,87521.0,14,1
31058,>35,NoHigherEd,Man,Dev,24,23,92064.0,14,1
31059,>35,Master,Man,Dev,41,31,140000.0,8,0
31060,>35,Undergraduate,Man,Dev,18,14,38460.0,26,1
31061,<35,Master,Man,Dev,10,3,49725.0,17,0
31062,>35,Master,Man,NotDev,25,17,70264.0,3,0
31063,>35,Other,Man,Dev,37,18,42804.0,3,0
31064,>35,Other,Man,Dev,10,3,10000.0,9,0
31065,<35,Master,Man,NotDev,15,7,68340.0,3,0
31066,<35,Undergraduate,Woman,Dev,3,2,16308.0,5,0
31067,>35,Master,Woman,Dev,11,8,72156.0,18,1
31068,<35,Undergraduate,Man,Dev,10,5,89652.0,8,0
31069,<35,Undergraduate,Man,Dev,15,12,95976.0,11,0
31070,>35,Master,Man,Dev,34,16,72426.0,19,1
31071,>35,Master,Man,Dev,20,10,64859.0,12,1
31072,<35,Other,Man,Dev,13,8,16332.0,18,1
31073,>35,Undergraduate,Man,NotDev,20,20,133619.0,7,0
31074,<35,Master,Man,Dev,8,5,84672.0,16,0
31075,>35,Master,Man,Dev,30,20,33408.0,13,1
31076,<35,Undergraduate,Man,Dev,10,6,19080.0,16,1
31077,<35,Undergraduate,Man,Dev,10,7,64859.0,16,1
31078,>35,Other,Man,Dev,13,11,22701.0,11,1
31079,<35,Undergraduate,Man,Dev,10,7,12322.0,12,1
31080,<35,Undergraduate,Man,Dev,13,9,79980.0,10,1
31081,<35,Undergraduate,Man,Dev,6,2,24000.0,17,1
31082,<35,Undergraduate,Woman,Dev,7,4,15528.0,12,0
31083,>35,Undergraduate,Man,Dev,25,20,118908.0,11,0
31084,<35,Undergraduate,Man,Dev,6,2,8376.0,13,0
31085,<35,Master,Man,NotDev,1,1,167024.0,16,1
31086,<35,Other,Man,Dev,14,7,48648.0,14,0
31087,<35,Undergraduate,Man,Dev,15,9,91128.0,13,0
31088,>35,PhD,Man,Dev,40,25,129259.0,6,0
31089,>35,Undergraduate,Man,Dev,8,4,60535.0,13,0
31090,<35,Undergraduate,Man,NotDev,2,1,900.0,8,0
31091,<35,Undergraduate,Man,Dev,10,7,19740.0,21,1
31092,<35,Undergraduate,Man,Dev,7,0,9804.0,15,1
31093,>35,PhD,Man,Dev,35,25,120000.0,15,1
31094,<35,Undergraduate,Man,Dev,8,4,16332.0,22,1
31095,<35,Master,Man,Dev,15,12,7200.0,18,1
31096,<35,Other,Man,Dev,10,5,45401.0,11,0
31097,<35,Master,Man,Dev,16,5,102501.0,11,1
31098,<35,Undergraduate,Man,Dev,7,2,99000.0,15,1
31099,<35,NoHigherEd,Man,Dev,8,5,25944.0,22,1
31100,<35,Undergraduate,Man,Dev,2,2,39444.0,9,0
31101,>35,Master,Man,NotDev,39,23,43239.0,20,0
31102,<35,Undergraduate,Man,NotDev,7,5,16700.0,19,0
31103,<35,Undergraduate,Man,Dev,6,2,17452.0,20,1
31104,<35,Master,Man,Dev,7,6,142185.0,24,1
31105,<35,Undergraduate,Man,Dev,13,11,38916.0,20,0
31106,>35,Other,Man,Dev,34,23,38244.0,12,1
31107,>35,Undergraduate,Man,Dev,20,20,96945.0,8,0
31108,<35,Undergraduate,Man,Dev,8,7,60792.0,16,1
31109,<35,Undergraduate,Man,Dev,12,7,46482.0,12,0
31110,<35,Undergraduate,Man,Dev,7,5,11544.0,15,0
31111,<35,Undergraduate,Man,Dev,10,6,50262.0,11,0
31112,<35,Other,Man,Dev,9,7,38916.0,10,1
31113,<35,Undergraduate,Man,Dev,15,8,26808.0,11,0
31114,>35,Master,Man,Dev,39,27,73507.0,24,1
31115,<35,Undergraduate,Man,Dev,10,10,50268.0,12,0
31116,>35,PhD,Man,Dev,25,14,81074.0,3,0
31117,>35,Undergraduate,Man,Dev,26,24,33504.0,11,1
31118,>35,Undergraduate,Man,Dev,35,31,36711.0,7,1
31119,>35,Undergraduate,Man,Dev,33,22,70264.0,23,1
31120,>35,Master,Man,Dev,22,12,93533.0,16,1
31121,<35,Undergraduate,Man,Dev,13,8,24693.0,11,1
31122,<35,Master,Man,Dev,10,2,25944.0,9,0
31123,<35,Undergraduate,Man,Dev,14,8,48600.0,9,0
31124,>35,Master,Man,Dev,9,4,30480.0,13,1
31125,<35,Master,Man,Dev,16,9,38916.0,14,0
31126,<35,Undergraduate,Man,Dev,15,4,39096.0,13,0
31127,<35,Undergraduate,Man,Dev,15,10,33144.0,22,1
31128,>35,Other,Man,Dev,32,7,48644.0,1,0
31129,>35,Master,Man,Dev,5,3,127061.0,7,1
31130,<35,Undergraduate,Man,NotDev,12,9,19546.0,15,1
31131,>35,Undergraduate,Man,Dev,30,25,27096.0,12,1
31132,>35,Other,Man,Dev,5,3,15050.0,1,0
31133,>35,Undergraduate,Man,NotDev,30,20,103932.0,28,1
31134,<35,Undergraduate,Man,Dev,6,2,9228.0,13,1
31135,<35,Undergraduate,Man,Dev,7,1,22056.0,34,1
31136,<35,Undergraduate,Man,Dev,9,3,40537.0,18,1
31137,<35,Master,Man,Dev,15,0,32424.0,11,0
31138,<35,NoHigherEd,Man,Dev,20,7,129720.0,22,1
31139,<35,Undergraduate,Man,NotDev,5,0,13296.0,10,1
31140,<35,Master,Man,NotDev,16,5,71345.0,14,1
31141,<35,Undergraduate,Woman,Dev,6,5,72385.0,7,0
31142,<35,Undergraduate,Man,Dev,6,2,46767.0,6,0
31143,<35,Other,Man,Dev,10,7,86478.0,9,0
31144,>35,Undergraduate,Man,Dev,16,13,56616.0,5,0
31145,>35,Undergraduate,Man,Dev,22,18,116917.0,14,0
31146,<35,Undergraduate,Man,Dev,12,5,64630.0,24,0
31147,>35,Undergraduate,Man,Dev,20,16,58176.0,13,0
31148,>35,Master,Man,Dev,25,18,61368.0,12,1
31149,>35,Undergraduate,Man,Dev,23,19,102693.0,9,0
31150,>35,PhD,Man,Dev,36,34,129259.0,10,0
31151,>35,Master,Man,Dev,45,23,64859.0,10,1
31152,>35,Undergraduate,Man,Dev,44,38,63208.0,10,1
31153,<35,Master,Man,Dev,10,3,12566.0,18,1
31154,<35,Other,Man,Dev,3,1,5952.0,17,1
31155,<35,Undergraduate,Man,NotDev,0,3,4944.0,11,1
31156,>35,Master,Man,Dev,18,14,59454.0,22,0
31157,<35,Undergraduate,Man,Dev,20,8,129259.0,31,1
31158,<35,Undergraduate,Man,Dev,18,11,21876.0,17,1
31159,>35,Other,Man,Dev,20,10,92291.0,11,0
31160,>35,Other,Man,Dev,20,15,194600.0,14,1
31161,>35,Other,Man,Dev,35,22,135000.0,11,1
31162,<35,Undergraduate,Man,Dev,14,9,70048.0,14,0
31163,>35,Master,Man,Dev,40,28,80172.0,19,1
31164,<35,Undergraduate,Man,Dev,11,9,34596.0,21,1
31165,<35,Undergraduate,Man,Dev,4,2,43239.0,14,0
31166,<35,Undergraduate,Man,Dev,10,7,88640.0,6,0
31167,>35,Undergraduate,Man,Dev,25,21,210000.0,23,1
31168,<35,Undergraduate,Man,Dev,5,3,5652.0,8,0
31169,>35,Master,Man,Dev,25,20,96027.0,6,0
31170,<35,NoHigherEd,Man,Dev,3,0,12144.0,15,1
31171,>35,Undergraduate,Man,Dev,15,15,70000.0,6,0
31172,<35,Undergraduate,Man,Dev,5,3,15384.0,6,0
31173,<35,Master,Man,Dev,18,11,47826.0,9,0
31174,<35,Undergraduate,Man,Dev,12,8,72900.0,27,1
31175,<35,Undergraduate,Man,Dev,8,2,31128.0,7,0
31176,>35,Master,Man,NotDev,15,3,75132.0,3,0
31177,<35,Undergraduate,Man,Dev,15,1,9432.0,3,0
31178,<35,Undergraduate,Man,Dev,6,3,81682.0,11,1
31179,>35,Master,Man,Dev,18,12,62352.0,6,1
31180,<35,Undergraduate,Man,Dev,10,3,29580.0,19,1
31181,>35,Master,Man,Dev,25,30,150000.0,20,1
31182,<35,Undergraduate,Man,Dev,3,1,7392.0,6,0
31183,>35,Undergraduate,Man,Dev,20,10,89929.0,9,0
31184,<35,Master,Man,Dev,15,4,137000.0,7,0
31185,<35,Master,Man,Dev,7,3,12972.0,3,0
31186,<35,NoHigherEd,Man,NotDev,2,0,2676.0,3,0
31187,<35,Undergraduate,Man,Dev,6,4,59454.0,22,1
31188,>35,Other,Man,Dev,40,27,58908.0,14,1
31189,<35,Other,Man,Dev,15,5,15384.0,19,1
31190,<35,Master,Man,Dev,18,9,59454.0,17,1
31191,>35,Master,Man,Dev,24,15,86478.0,18,0
31192,>35,Undergraduate,Woman,NotDev,15,10,21600.0,6,0
31193,>35,Undergraduate,Man,Dev,20,7,55582.0,10,0
31194,>35,Undergraduate,Man,Dev,30,20,33400.0,3,0
31195,>35,Undergraduate,Man,Dev,24,15,129259.0,9,0
31196,>35,Undergraduate,Man,Dev,37,29,150000.0,5,0
31197,<35,Master,Man,Dev,6,3,49092.0,8,0
31198,>35,Master,Man,NotDev,37,31,94044.0,7,0
31199,>35,Master,Man,Dev,4,3,14820.0,23,1
31200,>35,Undergraduate,Man,Dev,14,11,120000.0,10,0
31201,<35,Undergraduate,Man,Dev,3,2,4020.0,15,1
31202,<35,Undergraduate,Man,NotDev,2,2,19885.0,6,0
31203,>35,Undergraduate,Man,Dev,30,30,129259.0,11,0
31204,<35,Undergraduate,Man,Dev,8,8,75669.0,13,0
31205,<35,Undergraduate,Man,Dev,7,0,32315.0,16,1
31206,<35,Other,Man,Dev,5,4,53027.0,10,0
31207,<35,Other,Man,Dev,10,8,49119.0,9,1
31208,>35,Undergraduate,Man,Dev,14,8,70264.0,11,1
31209,<35,Master,Man,Dev,8,4,101649.0,9,1
31210,<35,Undergraduate,Man,Dev,20,10,139617.0,8,0
31211,<35,Undergraduate,NonBinary,Dev,13,10,165000.0,25,1
31212,<35,Undergraduate,Man,Dev,6,3,6981.0,15,0
31213,<35,Other,Man,Dev,10,8,117000.0,20,1
31214,>35,Master,Man,Dev,29,23,63419.0,4,0
31215,<35,Undergraduate,Man,Dev,6,3,37968.0,17,1
31216,<35,Undergraduate,Man,Dev,10,5,11449.0,8,0
31217,<35,Master,Man,Dev,18,8,36753.0,8,0
31218,>35,Undergraduate,Man,Dev,25,20,68124.0,12,0
31219,<35,NoHigherEd,Man,Dev,5,1,34550.0,16,1
31220,<35,Master,Man,Dev,10,3,86478.0,15,0
31221,<35,Undergraduate,Man,Dev,6,5,54000.0,22,1
31222,>35,Undergraduate,Man,Dev,40,30,150000.0,6,0
31223,>35,Undergraduate,Woman,Dev,12,10,36000.0,15,0
31224,>35,Undergraduate,Man,Dev,25,19,150000.0,15,1
31225,<35,Master,Man,Dev,3,2,7442.0,10,0
31226,<35,NoHigherEd,Man,Dev,20,10,64859.0,30,1
31227,<35,Undergraduate,Man,Dev,5,0,9773.0,20,1
31228,<35,Master,Man,Dev,15,11,64860.0,6,0
31229,>35,Master,Man,Dev,41,32,170000.0,12,1
31230,<35,Undergraduate,Man,Dev,6,1,52536.0,4,0
31231,<35,Undergraduate,Man,Dev,8,5,71093.0,21,1
31232,<35,Other,Man,Dev,18,14,155664.0,39,1
31233,>35,Undergraduate,NonBinary,Dev,25,20,80922.0,23,1
31234,<35,Other,Man,Dev,7,3,18876.0,10,0
31235,<35,Undergraduate,Man,Dev,15,9,107000.0,23,1
31236,<35,PhD,Man,Dev,10,5,24468.0,5,0
31237,<35,Undergraduate,Man,Dev,11,6,10332.0,8,0
31238,>35,Undergraduate,Man,Dev,34,24,162147.0,14,1
31239,<35,Other,Man,Dev,12,10,155000.0,16,1
31240,>35,Undergraduate,Man,Dev,18,15,200000.0,14,1
31241,<35,Undergraduate,Man,Dev,3,1,4236.0,14,1
31242,>35,PhD,Man,Dev,35,22,91883.0,9,0
31243,<35,Undergraduate,Man,Dev,5,1,10344.0,4,0
31244,<35,Master,Man,Dev,12,5,45564.0,16,0
31245,>35,PhD,Man,NotDev,40,30,38916.0,6,0
31246,<35,Undergraduate,Man,Dev,9,0,56874.0,15,1
31247,>35,Master,Man,Dev,14,10,145000.0,8,0
31248,>35,Master,Man,Dev,16,8,107895.0,7,0
31249,>35,Undergraduate,Man,Dev,40,29,203298.0,13,1
31250,>35,Other,Man,NotDev,15,7,35472.0,24,1
31251,<35,Undergraduate,Man,Dev,12,4,28430.0,10,0
31252,>35,Other,Man,Dev,20,15,64860.0,16,0
31253,<35,Other,Man,Dev,5,3,38928.0,15,1
31254,<35,Undergraduate,Man,Dev,6,2,60000.0,13,0
31255,<35,Undergraduate,Man,Dev,2,3,1692.0,19,1
31256,>35,Master,Man,Dev,17,7,10524.0,18,1
31257,>35,Undergraduate,Woman,Dev,27,21,155111.0,9,0
31258,<35,Undergraduate,Man,Dev,2,5,21144.0,20,1
31259,<35,Undergraduate,Man,Dev,11,8,9773.0,31,1
31260,>35,Undergraduate,Man,Dev,24,20,180000.0,24,1
31261,<35,Other,Man,Dev,25,15,16980.0,9,0
31262,<35,Master,Man,Dev,3,2,35028.0,19,0
31263,>35,Master,Man,Dev,12,10,59655.0,31,1
31264,<35,Undergraduate,Man,NotDev,17,14,177000.0,15,0
31265,<35,Undergraduate,Man,Dev,5,4,11449.0,8,0
31266,>35,Master,Man,NotDev,50,50,100000.0,6,1
31267,<35,Other,Man,Dev,2,2,41363.0,18,1
31268,<35,Undergraduate,Man,Dev,7,3,14832.0,22,1
31269,<35,Undergraduate,Woman,Dev,9,4,45300.0,8,0
31270,<35,Other,Man,Dev,5,2,21204.0,5,0
31271,<35,Undergraduate,Man,Dev,10,5,36753.0,7,1
31272,>35,NoHigherEd,Man,Dev,21,19,18156.0,26,1
31273,>35,Undergraduate,Man,Dev,25,17,73500.0,13,0
31274,>35,Undergraduate,Man,Dev,15,13,68100.0,17,0
31275,<35,Undergraduate,Man,Dev,7,3,3180.0,6,0
31276,<35,Undergraduate,Man,Dev,10,6,90000.0,13,1
31277,<35,Other,Man,Dev,14,4,36324.0,19,0
31278,>35,Undergraduate,Man,Dev,30,15,155700.0,28,1
31279,>35,Undergraduate,Man,Dev,37,30,195000.0,14,1
31280,>35,Master,Man,Dev,35,25,86472.0,13,1
31281,>35,Undergraduate,Man,Dev,12,10,21204.0,9,0
31282,<35,Undergraduate,Man,Dev,14,11,48644.0,9,0
31283,<35,Undergraduate,Man,Dev,4,0,70337.0,10,0
31284,>35,Undergraduate,Man,Dev,16,12,220000.0,17,1
